customer_id,cohort_month,order_month
1157,2021-06,2022-10
7164,2025-03,2025-03
6038,2022-05,2024-08
4902,2023-02,2023-02
3332,2020-05,2020-05
1719,2020-02,2022-06
7767,2020-02,2020-12
8511,2025-01,2025-01
2565,2022-10,2024-01
7461,2022-12,2023-11
2020,2020-04,2025-01
4879,2023-04,2023-04
7438,2021-02,2023-05
6345,2021-07,2024-11
4827,2022-01,2022-01
3230,2023-03,2024-03
2785,2023-09,2023-09
8365,2021-06,2021-06
2978,2022-04,2022-04
8404,2020-01,2024-08
2964,2020-01,2020-01
5984,2021-12,2021-12
1660,2022-09,2024-03
3430,2020-01,2020-01
6828,2020-11,2023-10
5896,2020-08,2023-01
1509,2021-08,2024-09
5093,2022-04,2022-04
3290,2022-11,2022-11
4641,2021-08,2023-09
7098,2022-02,2024-03
2376,2021-02,2021-02
2228,2023-05,2025-02
4239,2020-06,2024-06
3110,2020-10,2023-02
3007,2020-04,2023-12
1829,2021-08,2024-06
8096,2020-10,2020-10
9128,2023-01,2024-10
7990,2023-07,2023-07
4066,2020-10,2020-10
3435,2022-11,2022-11
5026,2020-06,2022-10
7750,2021-09,2024-01
1999,2022-04,2022-12
3248,2020-08,2023-09
9614,2020-03,2021-06
1319,2020-12,2023-04
6883,2020-05,2024-06
6636,2020-05,2025-03
6269,2020-09,2023-06
1427,2024-08,2024-08
1480,2023-01,2023-01
1959,2021-10,2021-10
9674,2020-10,2020-10
4813,2024-11,2024-11
5060,2021-01,2021-01
9743,2022-03,2023-11
1916,2021-12,2023-09
7363,2020-08,2020-08
3885,2020-11,2024-02
6878,2021-03,2022-11
6761,2023-05,2023-05
3328,2021-06,2023-10
9064,2020-06,2021-02
9035,2021-05,2021-05
4811,2021-12,2023-08
9625,2020-06,2021-04
4300,2020-08,2020-08
3907,2020-03,2023-03
1975,2021-04,2023-06
3320,2020-01,2021-09
6978,2021-10,2024-06
7481,2023-10,2023-10
5944,2023-04,2023-04
8157,2022-10,2022-10
6198,2020-03,2023-01
6846,2022-06,2022-06
3872,2022-12,2022-12
5825,2021-07,2023-03
1029,2020-11,2020-11
7415,2021-09,2021-09
1530,2022-03,2022-03
4619,2023-08,2024-07
9129,2023-06,2023-06
2274,2021-06,2022-01
3750,2024-03,2024-03
6500,2020-10,2025-03
4435,2021-09,2023-02
6742,2022-09,2022-10
1020,2021-01,2022-09
7875,2024-09,2024-09
9078,2021-03,2021-03
9946,2022-04,2022-05
4695,2020-05,2023-02
1547,2021-12,2025-04
5278,2020-02,2023-07
6600,2025-02,2025-02
3636,2023-10,2023-10
2525,2020-01,2021-06
8909,2023-04,2023-04
3703,2020-02,2020-02
3573,2021-09,2023-07
4367,2020-05,2020-05
9849,2020-09,2021-03
5872,2024-08,2024-09
7437,2020-06,2020-06
3516,2020-09,2022-06
8005,2021-09,2022-12
8869,2022-11,2024-02
4390,2023-09,2023-09
2342,2025-01,2025-01
6052,2022-12,2023-04
9013,2023-03,2023-12
2493,2020-09,2020-09
4029,2023-02,2024-03
7052,2022-01,2022-01
5313,2020-10,2020-10
4706,2020-02,2024-08
2009,2020-03,2020-03
2584,2021-08,2021-08
9871,2021-04,2024-03
4727,2021-04,2021-04
9561,2023-09,2025-01
8779,2022-11,2025-01
8803,2022-01,2022-01
1568,2022-02,2022-02
3415,2021-02,2021-02
3832,2023-03,2023-03
4471,2021-04,2025-04
1699,2021-12,2022-03
8133,2021-06,2021-06
3422,2021-03,2024-12
6238,2020-02,2023-06
2425,2020-05,2020-05
6343,2020-01,2021-01
8506,2024-05,2024-05
9561,2023-09,2023-09
7790,2020-02,2020-03
2641,2021-02,2023-10
2654,2020-11,2024-11
6633,2021-11,2021-11
7275,2024-01,2025-04
8750,2022-11,2024-05
7602,2022-09,2023-07
7581,2020-05,2020-05
4892,2021-11,2021-11
5400,2021-03,2021-04
6535,2020-06,2024-03
6094,2021-02,2023-04
2609,2020-12,2020-12
3201,2020-06,2024-04
8259,2022-08,2022-08
5414,2020-02,2021-09
2462,2020-09,2020-09
7671,2020-12,2022-06
7126,2020-07,2025-03
3604,2025-01,2025-01
9303,2022-07,2022-07
1474,2020-03,2025-02
1944,2021-08,2021-08
1828,2020-04,2022-01
4262,2020-05,2024-08
9275,2020-10,2021-03
1500,2020-06,2021-02
8308,2020-06,2020-06
6730,2025-01,2025-01
2480,2020-02,2020-02
1813,2024-03,2024-03
4511,2020-01,2021-12
4688,2020-05,2020-05
7709,2020-04,2020-04
1145,2021-01,2022-11
3837,2024-10,2024-11
4666,2022-10,2022-10
5511,2024-08,2024-08
6713,2023-11,2023-11
8646,2021-04,2021-04
7506,2020-01,2022-01
9380,2022-11,2022-11
5631,2020-12,2022-01
8892,2024-11,2024-11
6327,2021-12,2021-12
5895,2022-01,2022-04
4937,2023-04,2023-04
7620,2021-05,2024-02
3292,2020-08,2020-08
9148,2024-03,2024-06
7857,2022-02,2024-04
1578,2021-06,2022-08
4111,2022-12,2022-12
4643,2022-03,2023-05
8794,2022-01,2023-07
6873,2020-05,2024-09
3967,2022-12,2022-12
3096,2023-03,2023-03
3999,2020-03,2020-07
2463,2022-02,2022-06
6031,2020-02,2020-02
7089,2020-09,2020-09
8598,2020-02,2020-02
1879,2020-07,2023-08
2166,2022-10,2022-10
9199,2020-10,2020-11
7253,2024-06,2024-06
1885,2023-04,2023-04
3250,2023-11,2023-11
7704,2020-04,2024-01
3346,2023-12,2023-12
3954,2020-03,2024-10
6449,2020-04,2020-08
6134,2020-06,2021-03
8406,2020-09,2020-11
3595,2020-12,2022-08
3120,2021-04,2024-06
8035,2022-06,2022-06
7280,2020-02,2023-02
4267,2021-04,2023-08
6279,2020-09,2021-01
4122,2022-09,2022-09
5076,2020-01,2021-02
6113,2024-10,2024-10
9246,2021-01,2022-05
2069,2021-06,2023-11
5764,2021-06,2024-12
9587,2020-03,2023-01
3192,2024-12,2024-12
6885,2020-09,2023-08
7609,2020-09,2020-09
3149,2023-10,2023-10
9267,2021-05,2022-02
1612,2020-07,2024-07
5190,2020-03,2023-04
1796,2021-07,2021-07
2771,2021-01,2025-02
1790,2020-08,2023-05
8279,2020-09,2020-12
5140,2021-03,2021-05
4366,2021-07,2022-09
1152,2021-09,2025-01
2654,2020-11,2021-11
3247,2020-07,2021-12
9381,2021-04,2023-12
5631,2020-12,2020-12
9154,2020-09,2021-02
5308,2022-08,2023-11
6864,2022-05,2025-02
3627,2020-11,2022-08
4402,2021-04,2021-04
6416,2021-06,2021-06
2458,2020-05,2021-11
9095,2021-11,2021-11
9383,2025-04,2025-04
2659,2022-07,2023-12
4787,2022-02,2022-02
5327,2020-08,2020-08
3862,2021-12,2024-01
6901,2020-11,2024-02
7979,2021-01,2021-01
1751,2020-03,2020-03
3793,2023-09,2023-09
5395,2021-05,2021-06
7105,2020-09,2020-09
2865,2020-09,2020-09
5453,2021-12,2025-04
8835,2020-08,2020-08
3732,2020-02,2020-06
1960,2020-07,2023-11
2699,2021-12,2021-12
8908,2020-11,2020-11
8178,2022-05,2024-03
6875,2021-12,2024-09
3140,2022-04,2024-04
2850,2022-04,2022-04
1753,2021-11,2022-10
6148,2023-11,2023-11
9598,2020-04,2023-06
4669,2020-11,2025-04
6542,2020-04,2021-02
2560,2021-06,2022-03
5072,2021-04,2021-09
7305,2020-10,2022-12
1894,2020-11,2022-07
9283,2022-05,2022-05
3709,2021-01,2021-01
6253,2023-01,2023-07
1824,2020-02,2024-05
7203,2023-09,2023-09
2291,2022-03,2023-03
8341,2021-07,2021-07
8324,2021-12,2022-03
1291,2024-02,2024-02
1587,2020-07,2020-07
2489,2022-01,2023-12
5990,2020-02,2020-02
4389,2020-02,2024-02
6584,2021-09,2022-09
4652,2020-09,2021-02
8751,2022-10,2022-10
8414,2020-04,2020-04
4633,2020-11,2021-09
5783,2021-04,2021-05
2741,2022-04,2022-04
9067,2025-01,2025-01
7704,2020-04,2020-04
4209,2020-08,2021-01
4532,2021-03,2021-03
6536,2020-07,2024-08
1761,2020-09,2021-10
3018,2022-02,2022-04
8493,2020-01,2024-02
3205,2021-02,2022-11
9689,2020-07,2025-02
8091,2021-02,2023-08
9328,2020-11,2023-02
3845,2020-02,2020-04
2696,2020-02,2020-11
6273,2021-08,2025-03
7859,2022-07,2022-07
5067,2020-11,2021-09
5819,2021-09,2023-05
3263,2022-07,2023-12
9393,2021-08,2022-04
9975,2025-02,2025-02
4560,2022-09,2022-09
5760,2020-08,2022-01
3173,2022-12,2022-12
3913,2022-03,2022-03
6281,2021-04,2021-04
8870,2022-08,2022-08
7839,2022-06,2022-06
5684,2020-09,2020-09
1209,2020-02,2022-07
7240,2022-01,2024-07
1927,2020-05,2020-05
5695,2020-11,2021-12
2016,2020-01,2020-01
4342,2024-08,2024-09
6876,2020-06,2024-07
4675,2022-05,2022-05
7371,2020-10,2020-10
5712,2021-07,2021-07
7251,2020-06,2022-07
6122,2021-11,2023-04
1212,2022-06,2023-09
8259,2022-08,2023-08
7025,2020-06,2020-06
4218,2022-06,2022-06
5819,2021-09,2023-02
2220,2020-05,2020-05
9418,2023-08,2023-08
8020,2021-07,2024-01
3131,2021-09,2024-12
1092,2020-03,2022-10
3536,2020-12,2020-12
1833,2022-04,2022-04
5934,2020-01,2020-09
6866,2020-12,2020-12
6207,2021-12,2021-12
9529,2020-02,2021-08
3611,2025-03,2025-03
7609,2020-09,2025-04
4495,2020-01,2024-04
6911,2025-02,2025-02
9691,2020-10,2023-07
1144,2021-08,2021-08
8301,2022-02,2022-02
4994,2024-08,2024-08
6258,2021-01,2022-04
7322,2024-12,2024-12
5633,2025-01,2025-01
7143,2022-05,2022-05
8300,2024-03,2024-03
4154,2020-02,2020-05
2572,2021-10,2021-10
9736,2020-06,2024-07
4453,2020-05,2020-05
7950,2021-06,2021-06
9810,2020-06,2021-04
8130,2020-08,2023-03
3519,2021-04,2023-08
6434,2021-07,2021-07
1889,2020-03,2024-10
2154,2020-06,2020-06
5237,2021-03,2023-07
7626,2021-01,2023-09
7381,2020-08,2023-01
1096,2021-07,2021-08
2036,2021-12,2021-12
1745,2020-02,2021-04
6860,2024-05,2024-05
5748,2020-02,2024-12
2417,2021-10,2022-12
7249,2021-04,2021-09
1504,2021-10,2024-10
4602,2024-04,2024-04
9941,2020-04,2021-08
3360,2021-09,2021-09
7113,2020-01,2022-04
3316,2020-07,2022-06
7456,2022-04,2022-04
5992,2021-04,2021-04
6633,2021-11,2023-08
9397,2025-02,2025-02
4617,2022-01,2023-09
4183,2020-12,2020-12
1891,2020-02,2020-02
8557,2021-06,2023-05
5762,2021-12,2021-12
2608,2022-01,2025-01
8982,2020-03,2024-06
3100,2021-09,2024-02
2639,2021-07,2021-07
4170,2020-05,2020-05
6379,2022-07,2024-02
3496,2022-05,2023-09
6182,2025-03,2025-03
1079,2020-05,2021-01
8145,2022-02,2022-02
3200,2021-01,2021-11
8863,2022-05,2022-05
6004,2021-05,2021-05
3879,2022-01,2025-02
5597,2021-01,2022-11
9824,2020-03,2024-09
2252,2024-01,2024-01
9309,2020-12,2023-10
7637,2021-11,2022-06
1600,2021-08,2021-08
9842,2022-03,2022-03
6993,2020-10,2024-07
5767,2024-09,2024-09
9362,2022-09,2022-09
9227,2020-11,2025-03
3717,2020-04,2020-04
8310,2025-02,2025-02
3395,2021-11,2022-01
6878,2021-03,2021-03
4796,2021-04,2021-04
4834,2021-04,2023-12
9485,2023-04,2023-04
7358,2020-01,2021-08
1760,2022-09,2023-05
6309,2021-06,2024-04
5480,2020-03,2024-12
9918,2021-02,2021-02
7201,2021-11,2021-11
2275,2022-01,2022-01
4651,2021-09,2025-01
6653,2023-01,2024-03
1108,2022-08,2022-11
8207,2022-06,2022-06
9430,2023-09,2023-09
3461,2020-01,2021-09
2938,2020-09,2020-09
6410,2023-05,2023-05
8844,2021-09,2021-09
3641,2020-09,2020-09
1367,2023-12,2023-12
3639,2020-01,2020-01
1642,2020-06,2020-06
1916,2021-12,2022-08
9464,2021-04,2021-04
1305,2024-08,2024-08
5644,2020-02,2020-02
8359,2022-10,2022-10
8891,2020-04,2023-12
3338,2022-01,2022-01
9369,2021-02,2021-02
6614,2022-04,2025-01
2127,2020-10,2024-05
3166,2021-06,2021-06
9564,2020-09,2023-09
7877,2022-08,2025-04
2577,2021-06,2021-06
1639,2023-12,2023-12
9246,2021-01,2024-03
8901,2020-02,2020-02
9835,2020-08,2020-08
8069,2021-06,2021-06
1711,2022-05,2023-05
4759,2023-04,2023-04
7246,2020-01,2020-02
2600,2021-03,2022-07
8817,2023-09,2025-04
5641,2021-04,2024-07
7695,2020-07,2020-10
1116,2021-08,2021-08
9515,2024-11,2024-11
4365,2022-09,2024-10
7698,2023-04,2024-11
7980,2024-04,2025-02
5281,2025-04,2025-04
6990,2020-03,2022-01
7511,2022-02,2023-02
8904,2021-11,2021-11
8925,2020-02,2020-02
6641,2021-05,2021-05
3262,2021-02,2022-09
2951,2020-10,2022-10
3650,2021-01,2021-01
7562,2023-05,2023-05
1852,2020-11,2023-03
1086,2022-05,2024-08
8727,2022-09,2022-09
2444,2020-07,2020-07
7075,2020-09,2020-12
7296,2023-03,2023-03
9536,2020-06,2020-06
1941,2023-04,2023-04
9099,2020-11,2021-02
9489,2022-11,2022-11
9364,2021-03,2021-03
3776,2023-03,2023-03
4919,2022-11,2022-11
2422,2023-05,2023-12
6785,2020-12,2020-12
4281,2020-06,2020-06
2124,2023-10,2023-10
5661,2020-02,2021-03
6703,2021-07,2021-07
4707,2020-11,2023-10
8450,2020-01,2021-04
1076,2020-06,2023-02
9294,2020-08,2021-01
9243,2020-01,2023-07
9409,2020-07,2020-07
5098,2021-03,2022-08
8923,2022-07,2022-07
8517,2022-04,2025-02
1448,2023-09,2023-09
2106,2021-07,2021-07
4767,2021-01,2021-01
6785,2020-12,2023-09
5314,2020-02,2020-02
7536,2022-10,2022-10
2245,2020-06,2022-01
8807,2020-02,2024-01
5408,2022-06,2024-10
4115,2022-02,2022-02
4847,2020-05,2021-02
4387,2020-03,2020-03
6833,2020-07,2020-07
2964,2020-01,2024-12
9071,2021-10,2021-10
1692,2020-06,2021-09
6167,2021-02,2021-10
5501,2020-07,2024-01
5591,2020-01,2020-01
3101,2024-11,2024-11
8836,2020-03,2020-09
9232,2021-07,2021-07
3863,2022-07,2022-07
9490,2023-10,2023-10
1137,2021-12,2021-12
7216,2023-10,2023-10
6924,2023-10,2023-10
4066,2020-10,2023-01
5413,2020-02,2022-02
6621,2020-06,2020-06
7945,2023-11,2023-11
7099,2020-12,2023-11
5581,2020-04,2025-01
3148,2020-06,2021-04
4744,2021-08,2021-08
5422,2022-06,2023-04
8081,2021-12,2024-01
3389,2020-03,2020-11
3450,2020-04,2022-09
3893,2022-08,2023-01
9470,2020-02,2020-02
8972,2021-11,2023-01
1781,2021-11,2021-11
3676,2022-02,2022-12
8807,2020-02,2022-09
8370,2020-09,2024-07
6914,2020-10,2024-03
5222,2021-07,2021-07
2986,2020-07,2021-05
4259,2022-01,2023-06
9821,2020-12,2022-04
6818,2020-04,2021-07
8987,2021-12,2021-12
2284,2022-02,2023-03
8598,2020-02,2025-02
3745,2023-10,2025-04
7911,2021-06,2023-08
7631,2022-02,2022-02
2296,2023-08,2023-08
6136,2022-12,2023-09
5382,2022-05,2022-05
5444,2022-05,2022-10
9535,2023-12,2023-12
3741,2022-11,2023-11
3048,2022-10,2023-06
5122,2020-07,2022-05
2311,2021-12,2021-12
2687,2022-03,2022-03
9985,2024-06,2024-06
9584,2023-01,2023-01
2702,2020-06,2023-12
2381,2021-09,2023-12
6068,2021-05,2023-06
5655,2022-11,2022-11
3150,2020-09,2022-11
1468,2023-07,2023-07
6328,2021-02,2023-06
9856,2021-04,2021-04
8288,2024-01,2024-01
9835,2020-08,2022-05
8480,2024-01,2024-01
8126,2020-09,2020-09
9745,2020-05,2020-05
8891,2020-04,2022-03
8239,2020-01,2020-01
5256,2025-04,2025-04
1001,2020-06,2020-06
6634,2023-06,2023-06
1136,2020-08,2020-08
8816,2021-01,2021-01
5799,2023-10,2023-10
9981,2022-03,2024-03
8161,2021-08,2021-08
7385,2020-07,2023-08
5308,2022-08,2024-02
4924,2020-11,2024-08
5454,2021-05,2023-03
9715,2020-11,2022-10
4080,2020-03,2020-03
3238,2022-03,2022-03
8460,2020-04,2021-07
9060,2023-04,2024-11
3492,2020-07,2024-08
1362,2020-05,2020-05
5622,2023-02,2025-04
8183,2023-01,2023-01
2477,2022-03,2023-03
4558,2023-06,2023-06
9165,2020-07,2020-07
1519,2020-04,2023-11
1918,2021-02,2023-01
2169,2020-03,2020-03
4148,2023-03,2023-04
7251,2020-06,2020-06
5078,2024-12,2024-12
5049,2021-05,2021-05
4263,2020-02,2024-02
9538,2021-02,2024-10
8746,2022-10,2024-08
6293,2021-01,2021-01
1691,2020-09,2024-07
9534,2023-04,2023-08
5895,2022-01,2024-06
4568,2020-12,2020-12
8113,2023-11,2025-02
5523,2021-09,2022-03
4982,2021-09,2021-09
8786,2020-09,2021-12
7084,2024-08,2024-08
3583,2020-05,2020-05
6544,2022-10,2024-11
1983,2021-10,2021-10
3521,2020-01,2024-06
3061,2023-02,2023-02
6690,2020-04,2024-12
4161,2020-07,2020-07
6868,2022-02,2022-11
1646,2022-01,2022-10
5828,2023-02,2023-02
4109,2020-11,2025-03
6696,2023-06,2024-10
5510,2021-03,2021-03
3627,2020-11,2022-03
8362,2020-12,2023-08
9873,2023-12,2023-12
9289,2020-09,2020-09
1306,2025-01,2025-01
4912,2023-02,2023-05
9830,2021-03,2023-05
9586,2021-12,2024-12
3525,2021-04,2021-05
7714,2020-07,2020-07
2577,2021-06,2022-03
1717,2021-10,2024-01
3926,2024-01,2024-01
2753,2020-10,2021-04
1521,2020-01,2020-01
9026,2024-10,2024-10
5193,2020-02,2022-07
2161,2020-06,2020-06
9051,2022-03,2025-02
8668,2022-02,2022-02
6913,2021-05,2023-01
7046,2020-07,2022-10
5355,2020-08,2024-08
2153,2022-05,2022-05
4537,2023-04,2024-12
2658,2024-05,2024-05
7313,2021-10,2021-10
5075,2023-12,2023-12
7802,2020-06,2023-01
6864,2022-05,2022-05
7997,2020-01,2024-07
3955,2020-09,2021-11
6529,2020-05,2020-05
8258,2022-02,2022-02
6319,2020-12,2025-02
8054,2024-02,2024-02
4943,2022-08,2025-04
7145,2021-02,2021-02
5162,2020-08,2020-08
8331,2021-12,2022-08
1567,2023-07,2023-07
1267,2020-09,2020-09
1107,2022-04,2022-04
4519,2020-06,2024-11
5521,2021-01,2021-04
3534,2021-05,2023-05
6827,2020-01,2023-05
7014,2020-12,2020-12
4817,2020-05,2024-06
2505,2022-12,2024-10
4562,2021-11,2022-07
6319,2020-12,2020-12
8999,2020-03,2024-09
2562,2023-05,2024-03
1612,2020-07,2020-07
7251,2020-06,2023-05
6478,2022-09,2022-09
7824,2023-05,2024-07
4714,2020-11,2021-10
1187,2020-02,2021-11
7266,2022-11,2022-11
1674,2020-10,2025-01
3450,2020-04,2025-04
4617,2022-01,2022-01
7436,2021-08,2021-08
9269,2020-02,2020-02
5747,2020-05,2020-12
3165,2020-07,2024-10
1807,2020-03,2023-07
2393,2020-10,2021-06
3136,2021-09,2021-09
4245,2021-04,2021-04
4212,2025-03,2025-03
9589,2020-11,2020-11
5362,2024-02,2024-02
2467,2020-10,2021-01
7939,2020-02,2020-10
6254,2022-02,2022-02
1396,2021-08,2022-11
6729,2022-04,2022-04
3389,2020-03,2020-03
4271,2021-04,2021-04
2405,2023-07,2024-04
4982,2021-09,2024-11
5713,2020-01,2022-04
2823,2021-04,2024-01
1372,2020-06,2020-08
9814,2023-09,2023-09
9573,2020-02,2021-03
8913,2022-02,2022-02
1301,2020-09,2020-09
9631,2020-04,2024-01
1984,2022-02,2022-02
5444,2022-05,2022-05
1136,2020-08,2025-01
5445,2024-03,2024-03
6901,2020-11,2021-10
5792,2022-04,2022-11
7332,2020-06,2020-06
9331,2022-05,2024-04
6168,2021-06,2021-06
9709,2022-09,2024-06
9202,2022-04,2022-04
1352,2024-09,2024-09
5995,2021-09,2023-07
3572,2020-06,2020-06
6765,2022-01,2022-01
4869,2020-03,2020-03
5519,2020-08,2020-08
5221,2020-10,2025-01
5590,2022-04,2022-05
7436,2021-08,2023-06
7262,2022-07,2022-07
4726,2020-01,2020-01
3502,2023-02,2023-02
6395,2020-01,2020-01
4387,2020-03,2020-07
9869,2023-09,2023-09
3262,2021-02,2022-06
9582,2021-10,2021-10
3378,2021-09,2021-09
3589,2021-04,2021-04
9732,2020-06,2020-06
4016,2021-05,2023-11
1483,2021-08,2021-08
7737,2020-12,2021-03
5485,2020-08,2024-04
2749,2020-07,2020-07
5372,2021-01,2024-07
4783,2020-03,2023-04
1427,2024-08,2025-02
8808,2021-10,2022-12
8680,2020-04,2020-04
4014,2021-09,2024-03
8763,2021-03,2022-10
4707,2020-11,2025-01
5421,2022-07,2022-07
4323,2022-01,2022-01
3901,2020-10,2020-10
9027,2024-04,2024-04
5043,2022-04,2022-04
7232,2021-08,2024-04
9784,2023-05,2023-06
1630,2020-08,2021-09
8485,2020-02,2020-04
5025,2022-11,2023-06
1643,2022-10,2022-10
1807,2020-03,2020-06
7521,2020-01,2021-09
8558,2022-09,2025-03
1893,2022-11,2023-01
8595,2023-05,2023-05
2481,2022-08,2022-08
3945,2023-11,2023-11
9952,2020-12,2020-12
6299,2022-06,2022-06
8433,2020-05,2020-05
4308,2020-07,2020-07
5097,2022-07,2023-05
3686,2021-07,2023-10
2494,2024-01,2024-06
6946,2020-06,2023-05
7292,2020-01,2023-04
3619,2020-10,2020-10
1719,2020-02,2020-02
3459,2021-02,2021-02
3930,2020-07,2020-07
7874,2020-01,2020-01
8311,2021-06,2024-12
2926,2023-09,2023-12
1057,2021-06,2021-06
1200,2020-12,2020-12
9904,2024-03,2024-03
9084,2020-10,2025-03
8794,2022-01,2022-01
2300,2021-06,2021-06
5009,2021-07,2023-05
4401,2022-10,2022-10
1902,2020-01,2020-01
3381,2020-01,2021-06
5889,2021-08,2024-06
1803,2021-03,2022-09
3643,2020-06,2024-03
3906,2020-06,2025-04
6901,2020-11,2023-05
5903,2021-09,2021-09
2108,2021-11,2024-12
2063,2020-09,2025-02
2999,2020-03,2020-03
6393,2022-12,2022-12
4438,2022-02,2022-02
1953,2021-06,2022-12
9666,2020-08,2022-08
5705,2023-01,2023-01
5254,2020-04,2022-06
6797,2022-03,2022-04
9132,2021-07,2023-12
9154,2020-09,2020-09
4812,2021-04,2023-11
1025,2020-07,2023-01
2932,2022-12,2022-12
7793,2020-08,2020-10
6728,2020-03,2021-01
4478,2022-10,2022-10
5614,2024-03,2024-03
6042,2023-08,2023-08
6307,2020-09,2021-03
6460,2022-06,2023-07
1477,2020-04,2020-04
6415,2023-06,2023-06
8849,2020-11,2020-11
3224,2020-05,2024-03
8546,2021-08,2021-08
6490,2020-03,2020-03
1917,2020-06,2020-06
6169,2021-05,2021-05
4412,2023-02,2023-09
6793,2021-02,2022-11
5595,2020-12,2020-12
7147,2022-04,2022-04
7382,2020-11,2024-01
6050,2020-02,2023-09
1518,2023-05,2023-07
9143,2022-07,2022-07
8404,2020-01,2024-08
4541,2021-02,2021-02
2838,2023-04,2024-08
4311,2020-07,2021-11
9290,2020-12,2020-12
9192,2020-12,2020-12
8921,2020-06,2020-11
6084,2020-09,2023-09
2609,2020-12,2021-03
3174,2020-04,2021-10
8526,2022-07,2022-07
2897,2020-11,2020-11
2426,2021-07,2021-07
2689,2020-01,2020-01
6119,2022-02,2023-07
4438,2022-02,2023-07
5695,2020-11,2022-12
8227,2021-03,2021-03
3446,2021-06,2021-09
1249,2021-12,2021-12
9422,2020-08,2020-08
6739,2021-09,2021-09
3319,2022-07,2022-07
5011,2020-01,2020-01
6549,2021-06,2024-06
3131,2021-09,2021-09
1826,2020-02,2022-07
2410,2022-06,2024-09
8304,2023-01,2023-01
6444,2022-03,2024-05
9740,2020-05,2023-04
3159,2020-05,2020-05
8672,2021-08,2024-07
8625,2023-12,2024-01
3354,2020-02,2020-02
5227,2024-02,2024-02
4004,2020-01,2021-10
6412,2024-07,2024-07
8426,2025-01,2025-01
8787,2020-12,2021-01
8556,2022-03,2022-03
6711,2021-10,2021-10
9322,2020-02,2021-08
2752,2021-10,2021-10
2162,2021-06,2021-06
8552,2022-04,2025-02
4908,2020-02,2020-02
3605,2024-01,2024-05
2082,2022-06,2023-04
8063,2020-07,2021-02
6606,2022-08,2023-03
3835,2020-07,2025-01
8972,2021-11,2021-11
8584,2020-04,2023-07
8294,2023-11,2023-11
2140,2023-10,2023-10
7208,2020-07,2021-02
2007,2020-04,2021-10
1003,2020-02,2020-02
3444,2021-06,2025-04
7389,2021-03,2021-03
4205,2022-04,2024-08
5910,2023-01,2024-07
5989,2022-08,2022-08
6640,2020-08,2020-08
1133,2021-10,2021-10
7622,2021-09,2022-02
2022,2020-09,2020-09
1870,2021-03,2021-03
6885,2020-09,2023-08
1510,2021-03,2021-03
7459,2021-07,2022-08
7271,2025-02,2025-02
9931,2021-02,2021-02
8780,2022-03,2022-09
7301,2021-06,2022-03
7835,2020-10,2024-07
3056,2024-11,2024-11
1257,2022-08,2022-08
8155,2022-01,2022-01
2387,2022-01,2022-01
8471,2021-08,2021-08
7974,2022-11,2023-07
9346,2024-03,2024-03
7303,2021-04,2022-12
7959,2022-02,2022-02
9161,2020-04,2021-11
9220,2021-07,2021-07
7012,2020-03,2020-03
8917,2021-02,2021-02
8889,2020-01,2020-01
3327,2022-12,2022-12
5578,2022-01,2023-01
9574,2021-02,2023-06
5017,2021-02,2021-02
2279,2022-07,2022-07
6119,2022-02,2024-03
9765,2020-08,2020-08
8438,2023-02,2023-02
6431,2020-05,2023-05
5738,2024-02,2024-02
5981,2021-09,2024-06
5267,2021-06,2021-06
3770,2022-12,2022-12
5780,2021-07,2022-05
1447,2021-12,2022-10
3077,2020-01,2020-08
5129,2020-06,2023-03
5509,2020-06,2020-06
2827,2021-10,2021-10
3476,2020-01,2020-01
3873,2020-10,2020-10
4869,2020-03,2024-04
1542,2020-06,2020-06
3376,2021-04,2024-02
9125,2023-12,2023-12
7277,2020-05,2020-05
3740,2025-02,2025-02
6653,2023-01,2023-11
2900,2023-10,2023-10
7533,2020-01,2020-01
9724,2020-03,2021-08
7390,2020-04,2020-07
9690,2020-11,2021-08
5731,2021-06,2023-01
7258,2020-09,2021-09
1672,2022-01,2022-02
6797,2022-03,2022-03
5466,2020-09,2020-09
2610,2022-02,2022-02
7408,2023-04,2024-11
4961,2020-12,2023-12
4193,2021-08,2024-12
3947,2020-04,2020-12
1138,2020-07,2021-03
7737,2020-12,2023-08
8306,2021-02,2022-08
5641,2021-04,2024-05
1388,2020-02,2023-07
4552,2022-09,2022-09
2995,2021-01,2021-10
2415,2022-08,2023-08
7159,2021-06,2021-06
4027,2021-08,2022-10
4018,2020-05,2020-09
2240,2020-05,2024-04
7995,2021-12,2023-11
6298,2020-02,2020-06
5543,2020-01,2024-09
7366,2020-09,2024-10
5230,2022-07,2024-04
3915,2021-05,2021-05
4287,2024-07,2024-07
9061,2020-03,2022-06
8065,2020-10,2022-02
2740,2022-05,2024-04
5243,2020-02,2020-08
2153,2022-05,2025-01
8305,2021-10,2025-03
3438,2024-05,2024-05
1619,2020-12,2023-08
3483,2024-02,2025-01
1060,2021-09,2024-11
8833,2021-02,2023-08
2148,2023-02,2023-02
7298,2020-06,2020-06
2985,2024-07,2024-07
6463,2020-09,2020-09
1904,2022-09,2022-09
2485,2021-11,2024-12
2318,2020-02,2020-02
4327,2020-12,2021-10
